Enterococcus faecalis	1351	PRJNA833940	833940	Terrabacteria group	Bacillota	2.96357	37.4164	chromosome:NZ_CP097034.1/CP097034.1; plasmid pAT40b-a:NZ_CP097035.1/CP097035.1; plasmid pAT40b-b:NZ_CP097036.1/CP097036.1; plasmid pAT40b-c:NZ_CP097037.1/CP097037.1	-	4	2897	2773	2022/05/10	2022/05/12	Complete Genome	University of Zurich	SAMN28025458	GCA_023299505.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/299/505/GCA_023299505.1_ASM2329950v1	-	AT40b
Enterococcus faecium	1352	PRJEB28495	489834	Terrabacteria group	Bacillota	3.11401	37.5669	chromosome 1:NZ_LR134105.1/LR134105.1; plasmid 0:NZ_LR134113.1/LR134113.1; plasmid 2:NZ_LR134106.1/LR134106.1; plasmid 3:NZ_LR134107.1/LR134107.1; plasmid 4:NZ_LR134108.1/LR134108.1; plasmid 5:NZ_LR134109.1/LR134109.1; plasmid 6:NZ_LR134110.1/LR134110.1; plasmid 7:NZ_LR134111.1/LR134111.1; plasmid 8:NZ_LR134112.1/LR134112.1	-	9	3107	2886	2018/12/19	2021/12/16	Complete Genome	UNIVERSITY MEDICAL CENTER UTRECHT	SAMEA4884790	GCA_900635415.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/635/415/GCA_900635415.1_E6043_hybrid_assembly	-	E6043
Enterococcus faecium	1352	PRJNA299371	299371	Terrabacteria group	Bacillota	2.75335	38.2372	chromosome:NZ_CP013009.1/CP013009.1; plasmid pWCF-TC1:NZ_CP013010.1/CP013010.1	-	2	2694	2541	2015/10/26	2022/09/25	Complete Genome	Robert Koch Institute	SAMN04201208	GCA_001412695.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/412/695/GCF_001412695.1_ASM141269v1	26902259	UW7606x64/3 TC1
Enterococcus faecalis	1351	PRJNA833940	833940	Terrabacteria group	Bacillota	2.77789	37.7	chromosome:NZ_CP097030.1/CP097030.1	-	1	2632	2526	2022/05/10	2022/05/12	Complete Genome	University of Zurich	SAMN28025460	GCA_023299785.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/299/785/GCA_023299785.1_ASM2329978v1	-	AT43a
Enterococcus faecalis	1351	PRJNA590637	590637	Terrabacteria group	Bacillota	2.8495	37.5203	chromosome:NZ_CP046247.1/CP046247.1; plasmid pRFP1:NZ_CP046248.1/CP046248.1; plasmid pRFP2:NZ_CP046249.1/CP046249.1	-	3	2729	2619	2022/04/04	2022/04/06	Complete Genome	University of South Bohemia Ceske Budejovice	SAMN13336268	GCA_022810805.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/810/805/GCA_022810805.1_ASM2281080v1	-	RF_1_1_25_1
Enterococcus faecium	1352	PRJNA633747	633747	Terrabacteria group	Bacillota	2.6854	38.4	chromosome:NZ_CP053704.1/CP053704.1	-	1	2598	2430	2020/05/31	2021/12/07	Complete Genome	G.K. Skryabin Institute of Biochemistry and Physiology of Microorganisms, Pushchino Scientific Cente	SAMN14969421	GCA_013201055.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/201/055/GCA_013201055.1_ASM1320105v1	32972936	FS 86
Enterococcus faecium	1352	PRJNA860779	860779	Terrabacteria group	Bacillota	2.69515	38.379	chromosome:NZ_CP102534.1/CP102534.1; plasmid p1:NZ_CP102535.1/CP102535.1	-	2	2615	2447	2022/08/15	2022/08/17	Complete Genome	Chr. Hansen A/S	SAMN29862207	GCA_024665675.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/665/675/GCF_024665675.1_ASM2466567v1	-	ENCfa-68
Enterococcus faecalis	1351	PRJNA889763	889763	Terrabacteria group	Bacillota	2.9129	37.5694	chromosome:CP109611.1; plasmid unnamed:CP109612.1; plasmid pAFL-109F:CP109613.1	-	3	2850	2746	2023/05/23	2023/05/23	Complete Genome	Xinjiang Agricultural University	SAMN31253290	GCA_030064715.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/064/715/GCF_030064715.1_ASM3006471v1	-	AFL-109F
Enterococcus faecalis	1351	PRJNA778189	778189	Terrabacteria group	Bacillota	2.81929	37.6587	chromosome:NZ_CP086564.1/CP086564.1; plasmid pE512-TC1:NZ_CP086565.1/CP086565.1	-	2	2676	2562	2021/11/16	2021/11/19	Complete Genome	Henan Agricultural University	SAMN22929935	GCA_020882095.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/882/095/GCA_020882095.1_ASM2088209v1	-	E512-TC1
Enterococcus faecium	1352	PRJNA783265	783265	Terrabacteria group	Bacillota	2.86287	37.8832	chromosome:CP116536.1; plasmid pK162-1-A:CP116537.1; plasmid pK162-1-B:CP116538.1; plasmid pK162-1-C:CP116539.1	-	4	2789	2633	2023/01/31	2023/01/31	Complete Genome	University of Zurich	SAMN23424528	GCA_028335525.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/335/525/GCF_028335525.1_ASM2833552v1	-	K162-1
Enterococcus faecium	1352	PRJNA563811	563811	Terrabacteria group	Bacillota	2.68401	38.4	chromosome:NZ_CP050255.1/CP050255.1	-	1	2589	2421	2020/03/25	2022/07/15	Complete Genome	Lanzhou Veterinary Research Institute	SAMN12688234	GCA_011745645.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/745/645/GCA_011745645.1_ASM1174564v1	-	DT1-1
Enterococcus faecalis	1351	PRJNA783264	783264	Terrabacteria group	Bacillota	2.90105	37.4621	chromosome:NZ_CP091227.1/CP091227.1; plasmid p661-a:NZ_CP091228.1/CP091228.1; plasmid p661-b:NZ_CP091229.1/CP091229.1; plasmid p661-c:NZ_CP091230.1/CP091230.1	-	4	2809	2701	2022/05/16	2022/05/18	Complete Genome	University of Zurich	SAMN23424737	GCA_023375465.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/375/465/GCA_023375465.1_ASM2337546v1	-	661
Enterococcus faecium	1352	PRJNA477272	477272	Terrabacteria group	Bacillota	2.68378	38.3	chromosome:NZ_CP030110.1/CP030110.1	-	1	2575	2441	2018/06/28	2022/02/23	Complete Genome	Norwegian National Advisory Unit on Detection of  Antimicrobial Resistance	SAMN09464428	GCA_003269465.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/269/465/GCF_003269465.1_ASM326946v1	30404935	BM4105-RF
Enterococcus faecium	1352	PRJEB28495	489834	Terrabacteria group	Bacillota	2.98604	38.008	chromosome 1:NZ_LR135372.1/LR135372.1; plasmid 2:NZ_LR135373.1/LR135373.1; plasmid 3:NZ_LR135374.1/LR135374.1; plasmid 4:NZ_LR135375.1/LR135375.1; plasmid 5:NZ_LR135376.1/LR135376.1; plasmid 6:NZ_LR135377.1/LR135377.1; plasmid 7:NZ_LR135378.1/LR135378.1; plasmid 8:NZ_LR135379.1/LR135379.1; plasmid 9:NZ_LR135380.1/LR135380.1; plasmid 10:NZ_LR135381.1/LR135381.1; plasmid 11:NZ_LR135382.1/LR135382.1; plasmid 12:NZ_LR135383.1/LR135383.1	-	12	2922	2748	2019/01/02	2021/12/16	Complete Genome	UNIVERSITY MEDICAL CENTER UTRECHT	SAMEA4885602	GCA_900639555.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/639/555/GCA_900639555.1_E8172_hybrid_assembly	-	E8172
Enterococcus faecalis	1351	PRJNA778193	778193	Terrabacteria group	Bacillota	2.81896	37.6586	chromosome:NZ_CP086566.1/CP086566.1; plasmid pE512-TC2:NZ_CP086567.1/CP086567.1	-	2	2676	2581	2021/11/16	2022/01/28	Complete Genome	Henan Agricultural University	SAMN22929993	GCA_020882055.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/882/055/GCA_020882055.1_ASM2088205v1	-	E512-TC2
Enterococcus faecalis	1351	PRJNA783265	783265	Terrabacteria group	Bacillota	2.90559	37.5402	chromosome:NZ_CP116566.1/CP116566.1; plasmid pK191-1-A:NZ_CP116567.1/CP116567.1; plasmid pK191-1-B:NZ_CP116568.1/CP116568.1	-	3	2834	2729	2023/01/31	2023/02/02	Complete Genome	University of Zurich	SAMN23424513	GCA_028335725.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/335/725/GCF_028335725.1_ASM2833572v1	-	K191-1
Enterococcus faecium	1352	PRJEB28495	489834	Terrabacteria group	Bacillota	3.12109	37.7151	chromosome 1:NZ_LR135254.1/LR135254.1; plasmid 2:NZ_LR135255.1/LR135255.1; plasmid 3:NZ_LR135256.1/LR135256.1; plasmid 4:NZ_LR135257.1/LR135257.1	-	4	3084	2900	2019/01/02	2021/12/16	Complete Genome	UNIVERSITY MEDICAL CENTER UTRECHT	SAMEA4884974	GCA_900639425.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/639/425/GCA_900639425.1_E7098_hybrid_assembly	-	E7098
Enterococcus faecium	1352	PRJEB28495	489834	Terrabacteria group	Bacillota	2.88909	38.0068	chromosome 1:NZ_LR135181.1/LR135181.1; plasmid 2:NZ_LR135182.1/LR135182.1; plasmid 3:NZ_LR135183.1/LR135183.1; plasmid 4:NZ_LR135184.1/LR135184.1	-	4	2828	2664	2018/12/21	2021/12/16	Complete Genome	UNIVERSITY MEDICAL CENTER UTRECHT	SAMEA4884544	GCA_900638785.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/785/GCA_900638785.1_E1774_hybrid_assembly	-	E1774
Enterococcus faecalis	1351	PRJNA944190	944190	Terrabacteria group	Bacillota	2.8453	37.594	chromosome:NZ_CP124906.1/CP124906.1; plasmid p1_EfsC49_repA_N:NZ_CP124907.1/CP124907.1	-	2	2742	2637	2023/05/16	2023/05/17	Complete Genome	University of Texas at Dallas	SAMN33741202	GCA_030020595.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/020/595/GCF_030020595.1_ASM3002059v1	-	EfsC49
Enterococcus faecalis	1351	PRJNA944190	944190	Terrabacteria group	Bacillota	2.76412	37.6	chromosome:NZ_CP124900.1/CP124900.1	-	1	2623	2527	2023/05/16	2023/05/17	Complete Genome	University of Texas at Dallas	SAMN33741207	GCA_030020515.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/020/515/GCF_030020515.1_ASM3002051v1	-	EfsC108
Enterococcus faecium	1352	PRJEB28495	489834	Terrabacteria group	Bacillota	3.07563	37.8014	chromosome 1:NZ_LR135219.1/LR135219.1; plasmid 2:NZ_LR135220.1/LR135220.1; plasmid 3:NZ_LR135221.1/LR135221.1; plasmid 4:NZ_LR135222.1/LR135222.1; plasmid 5:NZ_LR135223.1/LR135223.1; plasmid 6:NZ_LR135224.1/LR135224.1; plasmid 7:NZ_LR135225.1/LR135225.1	-	7	3079	2869	2019/01/02	2021/12/16	Complete Genome	UNIVERSITY MEDICAL CENTER UTRECHT	SAMEA4884924	GCA_900639385.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/639/385/GCA_900639385.1_E7040_hybrid_assembly	-	E7040
Enterococcus faecium	1352	PRJNA528406	528406	Terrabacteria group	Bacillota	2.70308	38.0797	chromosome:NZ_CP038174.1/CP038174.1; plasmid pSDGJQ5:NZ_CP038175.1/CP038175.1	-	2	2668	2454	2023/05/23	2023/05/24	Complete Genome	Sichuan University	SAMN11189927	GCA_007923965.2	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/923/965/GCF_007923965.2_ASM792396v2	-	SDGJQ5
Enterococcus faecalis	1351	PRJNA833940	833940	Terrabacteria group	Bacillota	2.82543	37.636	chromosome:NZ_CP097020.1/CP097020.1; plasmid pAT46a-a:NZ_CP097021.1/CP097021.1	-	2	2693	2598	2022/05/10	2022/05/12	Complete Genome	University of Zurich	SAMN28025463	GCA_023299605.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/299/605/GCA_023299605.1_ASM2329960v1	-	AT46a
Enterococcus faecalis	1351	PRJNA833940	833940	Terrabacteria group	Bacillota	2.82232	37.6437	chromosome:NZ_CP097066.1/CP097066.1; plasmid pAT49a-a:NZ_CP097067.1/CP097067.1; plasmid pAT49a-b:NZ_CP097068.1/CP097068.1	-	3	2689	2594	2022/05/10	2022/05/12	Complete Genome	University of Zurich	SAMN28025467	GCA_023299225.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/299/225/GCA_023299225.1_ASM2329922v1	-	AT49a
Enterococcus faecium	1352	PRJNA747112	747112	Terrabacteria group	Bacillota	2.76016	38.1495	chromosome:NZ_CP079927.1/CP079927.1; plasmid pEF7150-3:NZ_CP079928.1/CP079928.1; plasmid pEF7150-5:NZ_CP079929.1/CP079929.1	-	3	2698	2508	2021/07/27	2022/08/13	Complete Genome	First Affiliated Hospital of Chongqing Medical University	SAMN20255402	GCA_019356355.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/356/355/GCA_019356355.1_ASM1935635v1	-	7150
Enterococcus faecium	1352	PRJNA783265	783265	Terrabacteria group	Bacillota	2.86842	37.8466	chromosome:CP116520.1; plasmid pR186-2-A:CP116521.1; plasmid pR186-2-B:CP116522.1	-	3	2798	2627	2023/01/31	2023/01/31	Complete Genome	University of Zurich	SAMN23424533	GCA_028335265.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/335/265/GCF_028335265.1_ASM2833526v1	-	R186-2
Enterococcus faecalis	1351	PRJNA891504	891504	Terrabacteria group	Bacillota	2.76166	37.7	chromosome:NZ_CP110053.1/CP110053.1	-	1	2654	2550	2022/11/02	2022/11/03	Complete Genome	University of Siena	SAMN31342463	GCA_025958625.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/958/625/GCF_025958625.1_ASM2595862v1	-	BE25
Enterococcus faecalis	1351	PRJNA587826	587826	Terrabacteria group	Bacillota	2.76163	37.6	chromosome:NZ_CP046022.1/CP046022.1	-	1	2649	2568	2021/03/16	2022/03/30	Complete Genome	Bangabandhu Sheikh Mujibur Rahman Agricultural University	SAMN13219623	GCA_017357805.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/357/805/GCA_017357805.1_ASM1735780v1	-	BFF1B1
Enterococcus faecium	1352	PRJNA546098	546098	Terrabacteria group	Bacillota	2.84552	38.055	chromosome:NZ_CP040875.1/CP040875.1; plasmid punnamed1:NZ_CP040873.1/CP040873.1; plasmid punnamed2:NZ_CP040876.1/CP040876.1; plasmid punnamed3:NZ_CP040874.1/CP040874.1	-	4	2799	2636	2019/06/13	2022/08/13	Complete Genome	kyungpook national university	SAMN11952093	GCA_006337045.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/337/045/GCF_006337045.1_ASM633704v1	-	DB-1
Enterococcus faecium	1352	PRJNA292665	292665	Terrabacteria group	Bacillota	2.93039	37.8898	chromosome:NZ_CP040849.1/CP040849.1; plasmid p_unnamned1:NZ_CP040850.1/CP040850.1; plasmid p_unnamned2:NZ_CP040851.1/CP040851.1	-	3	2912	2687	2019/06/12	2022/08/13	Complete Genome	FDA	SAMN11942429	GCA_006280355.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/280/355/GCF_006280355.1_ASM628035v1	-	F17E0263
Enterococcus faecalis	1351	PRJEB36950	614769	Terrabacteria group	Bacillota	2.86664	37.5375	chromosome contig000001:NZ_OD940422.1/OD940422.1; chromosome contig000005:NZ_OD940426.1/OD940426.1; chromosome contig000006:NZ_OD940427.1/OD940427.1; chromosome contig000007:NZ_OD940428.1/OD940428.1; chromosome contig000008:NZ_OD940429.1/OD940429.1; chromosome contig000009:NZ_OD940430.1/OD940430.1; plasmid contig000002:NZ_OD940423.1/OD940423.1; plasmid contig000003:NZ_OD940424.1/OD940424.1; plasmid contig000004:NZ_OD940425.1/OD940425.1	-	9	2778	2642	2021/04/29	2022/05/20	Complete Genome	NHS Lothian	SAMEA6595197	GCA_906464895.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/906/464/895/GCA_906464895.1_WE0851	-	WE0851
Enterococcus faecalis	1351	PRJNA292669	292669	Terrabacteria group	Bacillota	2.85375	37.5813	chromosome:NZ_CP028724.1/CP028724.1; plasmid pN60443F-1:NZ_CP028726.1/CP028726.1; plasmid pN60443F-2:NZ_CP028725.1/CP028725.1	-	3	2702	2573	2019/03/07	2022/02/17	Complete Genome	FDA	SAMN08689724	GCA_004332035.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/332/035/GCF_004332035.1_ASM433203v1	30272180	CVM N60443F
Enterococcus faecium	1352	PRJNA783265	783265	Terrabacteria group	Bacillota	2.89189	37.9698	chromosome:CP116549.1; plasmid pK80-15b-A:CP116550.1; plasmid pK80-15b-B:CP116551.1; plasmid pK80-15b-C:CP116552.1	-	4	2833	2664	2023/01/31	2023/01/31	Complete Genome	University of Zurich	SAMN23424524	GCA_028335625.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/335/625/GCF_028335625.1_ASM2833562v1	-	K80-15b
Enterococcus faecium	1352	PRJNA682333	682333	Terrabacteria group	Bacillota	2.66536	38.1871	chromosome:NZ_CP066215.1/CP066215.1; plasmid p18-042_1:NZ_CP066216.1/CP066216.1; plasmid p18-042_2:NZ_CP066217.1/CP066217.1	-	3	2607	2450	2021/05/26	2022/08/04	Complete Genome	U1230	SAMN16988095	GCA_018517185.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/517/185/GCA_018517185.1_ASM1851718v1	33895846	18-042
Enterococcus faecalis	1351	PRJNA1041487	1041487	Terrabacteria group	Bacillota	2.85056	37.5998	chromosome:NZ_CP142829.1/CP142829.1; plasmid pCF2A-2143-2:NZ_CP142830.1/CP142830.1	-	2	2783	2653	2024/01/28	2024/01/31	Complete Genome	Jeonbuk National University	SAMN38286514	GCA_036272135.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/272/135/GCF_036272135.1_ASM3627213v1	-	CF2A-2143
Enterococcus faecalis	1351	PRJNA800580	800580	Terrabacteria group	Bacillota	2.90785	37.5558	chromosome:NZ_CP091906.1/CP091906.1; plasmid p1:NZ_CP091907.1/CP091907.1	-	2	2798	2688	2022/02/12	2022/02/14	Complete Genome	University of Texas at Dallas	SAMN25249812	GCA_022213025.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/213/025/GCA_022213025.1_ASM2221302v1	-	2-1
Enterococcus faecium	1352	PRJNA682333	682333	Terrabacteria group	Bacillota	2.94245	37.9128	chromosome:NZ_CP065754.1/CP065754.1; plasmid p18-276_1:NZ_CP065755.1/CP065755.1; plasmid p18-276_2:NZ_CP065756.1/CP065756.1; plasmid p18-276_3:NZ_CP065757.1/CP065757.1; plasmid p18-276_4:NZ_CP065758.1/CP065758.1; plasmid p18-276_5:NZ_CP065759.1/CP065759.1; plasmid p18-276_6:NZ_CP065760.1/CP065760.1; plasmid p18-276_7:NZ_CP065761.1/CP065761.1; plasmid p18-276_8:NZ_CP065762.1/CP065762.1; plasmid p18-276_9:NZ_CP065763.1/CP065763.1	-	10	2885	2706	2021/05/26	2022/08/04	Complete Genome	U1230	SAMN16988099	GCA_018516925.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/516/925/GCA_018516925.1_ASM1851692v1	33895846	18-276
Enterococcus faecium	1352	PRJNA547677	547677	Terrabacteria group	Bacillota	2.78206	38.0659	chromosome:NZ_CP040907.1/CP040907.1; plasmid punnamed:NZ_CP040906.1/CP040906.1	-	2	2739	2583	2019/06/16	2022/08/14	Complete Genome	kyungpook national university	SAMN11974796	GCA_006351785.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/351/785/GCF_006351785.1_ASM635178v1	-	FB-1
Enterococcus faecalis	1351	PRJNA891504	891504	Terrabacteria group	Bacillota	2.75774	37.6	chromosome:NZ_CP110039.1/CP110039.1	-	1	2693	2575	2022/11/02	2022/11/03	Complete Genome	University of Siena	SAMN31342468	GCA_025958065.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/958/065/GCF_025958065.1_ASM2595806v1	-	BE47
Enterococcus faecalis	1351	PRJNA833940	833940	Terrabacteria group	Bacillota	2.79804	37.5394	chromosome:NZ_CP097042.1/CP097042.1; plasmid pAT34-a:NZ_CP097043.1/CP097043.1	-	2	2644	2559	2022/05/10	2022/05/12	Complete Genome	University of Zurich	SAMN28025455	GCA_023299705.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/299/705/GCA_023299705.1_ASM2329970v1	-	AT34
Enterococcus faecium	1352	PRJEB28495	489834	Terrabacteria group	Bacillota	3.01994	38.157	chromosome 1:NZ_LR135357.1/LR135357.1; plasmid 2:NZ_LR135358.1/LR135358.1; plasmid 3:NZ_LR135359.1/LR135359.1; plasmid 4:NZ_LR135360.1/LR135360.1; plasmid 5:NZ_LR135361.1/LR135361.1; plasmid 6:NZ_LR135362.1/LR135362.1; plasmid 7:NZ_LR135363.1/LR135363.1	-	7	2967	2768	2019/01/02	2021/12/16	Complete Genome	UNIVERSITY MEDICAL CENTER UTRECHT	SAMEA4885488	GCA_900639585.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/639/585/GCA_900639585.1_E7948_hybrid_assembly	-	E7948
Enterococcus faecium	1352	PRJNA833940	833940	Terrabacteria group	Bacillota	2.88143	37.9209	chromosome:NZ_CP097027.1/CP097027.1; plasmid pAT44-a:NZ_CP097028.1/CP097028.1; plasmid pAT44-b:NZ_CP097029.1/CP097029.1	-	3	2854	2637	2022/05/10	2022/05/12	Complete Genome	University of Zurich	SAMN28025461	GCA_023299745.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/299/745/GCA_023299745.1_ASM2329974v1	-	AT44
Enterococcus faecalis	1351	PRJNA783265	783265	Terrabacteria group	Bacillota	2.81674	37.5454	chromosome:NZ_CP116555.1/CP116555.1; plasmid pK70-12a-A:NZ_CP116556.1/CP116556.1	-	2	2677	2585	2023/01/31	2023/02/02	Complete Genome	University of Zurich	SAMN23424518	GCA_028335425.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/335/425/GCF_028335425.1_ASM2833542v1	-	K70-12a
Enterococcus faecalis	1351	PRJNA833940	833940	Terrabacteria group	Bacillota	2.88973	37.5474	chromosome:NZ_CP097031.1/CP097031.1; plasmid pAT41-a:NZ_CP097032.1/CP097032.1; plasmid pAT41-b:NZ_CP097033.1/CP097033.1	-	3	2784	2675	2022/05/10	2022/05/12	Complete Genome	University of Zurich	SAMN28025459	GCA_023300025.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/300/025/GCA_023300025.1_ASM2330002v1	-	AT41
Enterococcus faecium	1352	PRJNA716763	716763	Terrabacteria group	Bacillota	2.93233	37.8329	chromosome:NZ_CP110360.1/CP110360.1; plasmid unnamed1:NZ_CP110361.1/CP110361.1; plasmid pW142:NZ_CP096052.1/CP096052.1	-	3	2942	2727	2022/11/14	2022/11/16	Complete Genome	Chinese Academy of Agricultural Science	SAMN27545023	GCA_023182835.2	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/182/835/GCA_023182835.2_ASM2318283v2	-	AKSZ-142
Enterococcus faecium	1352	PRJEB28495	489834	Terrabacteria group	Bacillota	2.93067	37.9439	chromosome 1:NZ_LR135482.1/LR135482.1; plasmid 2:NZ_LR135483.1/LR135483.1; plasmid 3:NZ_LR135484.1/LR135484.1; plasmid 4:NZ_LR135485.1/LR135485.1; plasmid 5:NZ_LR135486.1/LR135486.1; plasmid 6:NZ_LR135487.1/LR135487.1	-	6	2893	2686	2019/01/02	2021/12/16	Complete Genome	UNIVERSITY MEDICAL CENTER UTRECHT	SAMEA4884734	GCA_900639745.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/639/745/GCA_900639745.1_E4456_hybrid_assembly	-	E4456
Enterococcus faecalis	1351	PRJNA658454	658454	Terrabacteria group	Bacillota	2.80663	37.6564	chromosome:NZ_CP060796.1/CP060796.1; plasmid pEFSP1:NZ_CP060797.1/CP060797.1; plasmid pEFSP2:NZ_CP060798.1/CP060798.1	-	3	2757	2587	2021/03/30	2022/04/11	Complete Genome	Teikyo University Institute of Medical Mycology	SAMN15871855	GCA_017639585.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/639/585/GCA_017639585.1_ASM1763958v1	-	EF-2001
Enterococcus faecium	1352	PRJEB28495	489834	Terrabacteria group	Bacillota	2.82829	38.0849	chromosome 1:NZ_LR135435.1/LR135435.1; plasmid 2:NZ_LR135436.1/LR135436.1; plasmid 3:NZ_LR135437.1/LR135437.1; plasmid 4:NZ_LR135438.1/LR135438.1; plasmid 5:NZ_LR135439.1/LR135439.1; plasmid 6:NZ_LR135440.1/LR135440.1; plasmid 7:NZ_LR135441.1/LR135441.1; plasmid 8:NZ_LR135442.1/LR135442.1	-	8	2781	2625	2019/01/02	2021/12/16	Complete Genome	UNIVERSITY MEDICAL CENTER UTRECHT	SAMEA4885878	GCA_900639655.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/639/655/GCA_900639655.1_E8691_hybrid_assembly	-	E8691
Enterococcus faecium	1352	PRJNA783265	783265	Terrabacteria group	Bacillota	2.83734	38.0246	chromosome:CP116540.1; plasmid pK75-1-A:CP116541.1; plasmid pK75-1-B:CP116542.1	-	3	2775	2605	2023/01/31	2023/01/31	Complete Genome	University of Zurich	SAMN23424527	GCA_028335565.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/335/565/GCF_028335565.1_ASM2833556v1	-	K75-1
Enterococcus faecalis	1351	PRJNA783265	783265	Terrabacteria group	Bacillota	2.80465	37.5542	chromosome:NZ_CP116559.1/CP116559.1; plasmid pK137-1a-A:NZ_CP116560.1/CP116560.1	-	2	2664	2575	2023/01/31	2023/02/02	Complete Genome	University of Zurich	SAMN23424516	GCA_028335445.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/335/445/GCF_028335445.1_ASM2833544v1	-	K137-1a
Enterococcus faecalis	1351	PRJNA523425	523425	Terrabacteria group	Bacillota	2.81394	37.6399	chromosome:NZ_CP063980.1/CP063980.1; plasmid pAR_0780:NZ_CP063981.1/CP063981.1	-	2	2653	2559	2021/11/12	2021/11/19	Complete Genome	Centers for Disease Control and Prevention	SAMN11953790	GCA_020844125.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/844/125/GCA_020844125.1_ASM2084412v1	-	AR_0780
Enterococcus faecium	1352	PRJNA528381	528381	Terrabacteria group	Bacillota	2.67673	38.0641	chromosome:NZ_CP038163.1/CP038163.1; plasmid pGZ8:NZ_CP038162.1/CP038162.1	-	2	2618	2462	2023/05/23	2023/05/24	Complete Genome	Sichuan University	SAMN11180681	GCA_007923945.2	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/923/945/GCF_007923945.2_ASM792394v2	-	GZ8
Enterococcus faecium	1352	PRJNA783265	783265	Terrabacteria group	Bacillota	2.83517	38.0244	chromosome:CP116546.1; plasmid pK189-3-A:CP116547.1; plasmid pK189-3-B:CP116548.1	-	3	2774	2604	2023/01/31	2023/01/31	Complete Genome	University of Zurich	SAMN23424525	GCA_028335605.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/335/605/GCF_028335605.1_ASM2833560v1	-	K189-3
